epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5815067497583536,0.4115366978304727,-0.07190612789530021,-0.03989352551954133,17.067042112350464,0.45067811012268066
1,0.5743184273059552,0.5443740231650216,-0.07410928549674842,-0.07095533928700856,17.094701290130615,0.43810057640075684
2,0.5600682955521804,0.5686712179865155,-0.08030240667554048,-0.08039894700050354,16.93516230583191,0.4391770362854004
3,0.5476792981991401,0.5497187801769802,-0.08657846141320008,-0.08695044155631747,17.142623901367188,0.4582197666168213
4,0.5335601820395544,0.5419761793954032,-0.09314344966640839,-0.09341722833258766,16.921775341033936,0.43788790702819824
5,0.5210452939455326,0.5203406853335244,-0.09979099837633279,-0.09916320549590248,17.973225355148315,0.6735858917236328
6,0.509209617972374,0.5097217346940722,-0.10640121365968998,-0.10669822139399392,17.65676784515381,0.5513162612915039
7,0.4986253002515206,0.4978343205792563,-0.11335744508183919,-0.11380310782364436,17.81170105934143,0.4385378360748291
8,0.4871611377367607,0.4920774613107954,-0.11994518310977863,-0.11964937938111168,17.337100505828857,0.4388141632080078
9,0.47591208609250873,0.48148600118500845,-0.12706550841148084,-0.12556635481970652,17.582041025161743,0.4389979839324951
10,0.4651860766685926,0.4690608041627066,-0.13373341927161583,-0.13348081495080674,17.290454626083374,0.46648740768432617
11,0.4543652626184317,0.46000828061785015,-0.14091933690584624,-0.13995822412627085,17.27654719352722,0.4364616870880127
12,0.4459451540158345,0.449999668768474,-0.14748613020548454,-0.1452540989433016,17.035132884979248,0.43636178970336914
13,0.43452129111840176,0.43844432490212576,-0.15415736918266004,-0.1524089766400201,17.23415970802307,0.471696138381958
14,0.4255884220966926,0.4389823462281908,-0.16132060094521597,-0.1594868642943246,17.856388568878174,0.6306164264678955
15,0.41596341820863575,0.420192505632128,-0.16786018128578478,-0.16644397377967834,18.029184579849243,0.6304104328155518
16,0.4076918008235785,0.4100751919405801,-0.1747485754581598,-0.1726777787719454,17.218149423599243,0.5775754451751709
17,0.3984313996938559,0.4054257699421474,-0.1818418583044639,-0.1771297369684492,17.371588706970215,0.4363234043121338
18,0.38939273815888625,0.3908284732273647,-0.18800160231498572,-0.18318349761622293,17.114798069000244,0.43570804595947266
19,0.3808641399328525,0.38221684098243713,-0.19515104878407258,-0.1864774525165558,17.268328189849854,0.43577075004577637
