epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5011256595070546,0.5012582402962905,-0.08290875961001103,-0.08341096685482906,48.9868745803833,15.01732087135315
1,1.0415661432422125,2.1075907487135668,-0.3946754804884012,-0.5000603772126712,51.757729291915894,14.836467981338501
2,2.312702830021198,2.335552509014423,-0.5003030460614425,-0.5002597639193902,50.72919774055481,14.378812789916992
3,2.392456976267008,2.3696434681232157,-0.5006163005645459,-0.5004176359910232,51.917484521865845,14.582305192947388
4,2.421719179703639,2.3913179544302134,-0.5004319531413225,-0.5003614150560819,51.01515173912048,14.284472227096558
5,2.446991196045509,2.413979328595675,-0.5004302910887278,-0.5004109167135679,51.43926119804382,14.547444820404053
6,2.467195662168356,2.43190283041734,-0.5005356554801648,-0.5003339487772721,51.37560248374939,14.276450634002686
7,2.4857342655842123,2.450810138995831,-0.5002991585777357,-0.5004248802478497,51.20972800254822,13.935824632644653
8,2.5002830074383664,2.462095554058368,-0.5003339814452025,-0.5003878015738267,52.12996959686279,15.102907657623291
9,2.513359239468208,2.471452236175537,-0.5005077352890601,-0.5003044788654034,51.0112829208374,13.923511505126953
10,2.526434655372913,2.485571237710806,-0.5005492516435109,-0.5003793124969189,51.18199014663696,13.949383974075317
11,2.5382505517739515,2.499272786653959,-0.500396059682736,-0.5004238211191617,51.922765016555786,14.412140130996704
12,2.551201192232279,2.5000720024108887,-0.5003329750437003,-0.5004478899332193,51.940099000930786,14.375970840454102
13,2.5576414511753964,2.515874770971445,-0.5006345837162092,-0.5004176933031815,51.02071690559387,14.24937391281128
14,2.5712199348669786,2.532348504433265,-0.5005939631507947,-0.50039469737273,51.54410457611084,14.285714864730835
15,2.577399579378275,2.5362564600431003,-0.5005255352992278,-0.5004657690341656,51.04577136039734,14.01139235496521
16,2.5840864869264455,2.53653883934021,-0.5004994542552874,-0.5004560053348541,51.61221218109131,14.062370300292969
17,2.5897695009525004,2.5520402834965634,-0.5004740890402061,-0.5003676964686468,51.054110050201416,13.891735792160034
18,2.596079555841593,2.5578535153315616,-0.5003853245423391,-0.49913537273040187,51.01700520515442,14.004726648330688
19,2.6095798795039835,2.557999537541316,-0.5003764067704861,-0.5004343023666968,51.461735010147095,14.022670984268188
