epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5292514740274503,0.5354692156498249,-0.06658909956996258,-0.06716488330410077,5.87487268447876,2.6842925548553467
1,0.9152508154511452,1.8580785072766817,-0.3931051590121709,-0.5025642926876361,5.99952507019043,2.6650097370147705
2,2.077856889137855,2.130245593877939,-0.4980760170863225,-0.5030231613379258,5.903794288635254,2.612933397293091
3,2.167970982881693,2.1607706179985633,-0.49876718395031416,-0.5034874310860267,5.991634368896484,2.6095263957977295
4,2.1931156057577867,2.1879743796128492,-0.49767353156438243,-0.5028538612219003,5.866825819015503,2.6052041053771973
5,2.216436280654027,2.2143882237947903,-0.4981824171084624,-0.502975175013909,5.899483919143677,2.587594747543335
6,2.2324186838590183,2.227887300344614,-0.49894774418610793,-0.5032697709707113,5.913236141204834,2.6934852600097656
7,2.2543438031123233,2.2407117440150333,-0.4982526692060324,-0.5031866912658398,5.970261812210083,2.6189346313476562
8,2.2638341876176686,2.251483733837421,-0.4983380717726854,-0.5032654427565061,5.868671655654907,2.7057440280914307
9,2.2665866246590247,2.256144872078529,-0.49893335826121843,-0.5029781965109018,5.871973752975464,2.587374687194824
10,2.2800486500446615,2.2702624064225416,-0.49892795429779935,-0.5030879951440371,5.938002824783325,2.7819385528564453
11,2.2868041808788595,2.2818781412564793,-0.49843990860077053,-0.5032222385589893,5.875094890594482,2.5885732173919678
12,2.2990677035771885,2.2887029281029334,-0.4987077833368228,-0.5031038981217605,5.851788759231567,2.5909605026245117
13,2.308343570965987,2.2895422532008243,-0.4991201569254582,-0.5029016549770648,5.962152481079102,2.690699577331543
14,2.3106022568849416,2.298975504361666,-0.49899904945721996,-0.5030231750928439,5.9843528270721436,2.5855777263641357
15,2.31501154257701,2.2978157813732443,-0.49916970615203565,-0.5029842807696416,5.854642391204834,2.5855345726013184
16,2.3160696900807896,2.3078491871173563,-0.4992593096999022,-0.5028868042505704,5.956328868865967,2.707516670227051
17,2.3193532962065477,2.3178393107194166,-0.4988208023401407,-0.5029960458095257,6.022373676300049,2.5887205600738525
18,2.3222248462530284,2.3092663838313174,-0.5004552528262138,-0.5029804981671847,5.8525683879852295,2.5802671909332275
19,2.3315250185819774,2.3265890158139744,-0.49817686527967453,-0.5034719292934124,5.831646680831909,2.5733795166015625
