epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.49076151618590724,0.49147913776911223,-0.08475971336548145,-0.08572639983433944,15.70089316368103,5.819659948348999
1,1.0292470873548434,2.059763266490056,-0.3959243359187475,-0.5019713754837329,16.722898960113525,5.83735466003418
2,2.2523161814762998,2.2750844955444336,-0.49981418595864224,-0.5020050268906814,16.539945602416992,5.5089356899261475
3,2.3314579175068784,2.3156677392812877,-0.4994128031226305,-0.5021643730310293,16.714086055755615,5.613666534423828
4,2.3550655520879307,2.333271778546847,-0.49998258226192915,-0.5020450812119704,16.467564821243286,5.540970802307129
5,2.377743688913492,2.3561169367570143,-0.5000229976498164,-0.5021692285170922,16.295663595199585,5.4496846199035645
6,2.3955772473261905,2.3692571566655087,-0.49977211768810564,-0.502151010128168,16.25365138053894,5.53675103187561
7,2.4192775717148414,2.3940850587991567,-0.49975557166796464,-0.5022195806870093,16.43225598335266,5.506616115570068
8,2.431044427248148,2.402403079546415,-0.4997317550274042,-0.502010872730842,16.425774097442627,5.4985268115997314
9,2.445914259323707,2.4154974864079404,-0.49974049570468754,-0.5021741711176358,16.40699601173401,5.490581035614014
10,2.457902812040769,2.422266721725464,-0.4995149981517058,-0.5019836150682889,16.360790967941284,5.613986968994141
11,2.4645602886493387,2.4276284254514255,-0.499809871499355,-0.5021185622765467,16.425903797149658,5.634025812149048
12,2.469216328400832,2.4409745839925914,-0.49963775678322864,-0.5021610924830804,16.28396987915039,5.684399604797363
13,2.4768013770763693,2.446126937866211,-0.49953800726395386,-0.5021502559001629,16.24688148498535,5.499610424041748
14,2.4855771294006934,2.4556718056018534,-0.499797523021698,-0.50222886296419,16.51592993736267,5.726477861404419
15,2.4898182841447682,2.4596321949592004,-0.49980116062439406,-0.5020420918097863,16.29121470451355,5.477400302886963
16,2.495464265346527,2.4607388973236084,-0.5001502908193148,-0.502193978199592,16.408473014831543,5.464173078536987
17,2.5084471381627598,2.4805601926950307,-0.4995356993033336,-0.502172392148238,16.2928147315979,5.621290445327759
18,2.521356211258815,2.4790450793046217,-0.4997002499607893,-0.5021587724869068,16.175371408462524,5.473914384841919
19,2.5262329486700206,2.4862198462853065,-0.4998751626564906,-0.5021155659969037,16.131027698516846,5.578850746154785
