epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.42851336013812286,0.41534488705488354,-0.09021553182258056,-0.08476168261124538,11.540871620178223,0.6264879703521729
1,1.302813320205762,3.01180021579449,-0.4133802908830918,-0.4961382975945106,11.337389469146729,0.14463043212890625
2,5.967426245029156,8.848170133737417,-0.5009918361902237,-0.4961784023504991,11.397912502288818,0.14458703994750977
3,16.82376533288222,22.580816122201774,-0.5013114305642935,-0.4962663719287285,11.387207984924316,0.15357208251953125
4,41.565667812640854,51.35897122896635,-0.5013665826274798,-0.49630284767884475,11.621379852294922,0.2530219554901123
5,75.35677242279053,81.51121755746695,-0.5011993056306472,-0.49616639659954953,11.374267816543579,0.24837255477905273
6,88.59523435739371,88.64822974571815,-0.5012959717557981,-0.49601316452026367,11.380691051483154,0.26484251022338867
7,89.90128678541917,89.3462395301232,-0.5005118709344131,-0.49635389905709487,11.51073431968689,0.3299732208251953
8,90.08867029043344,89.7471213707557,-0.5020028020326908,-0.4959904643205496,11.397631883621216,0.267223596572876
9,90.1920917217548,89.81979428804837,-0.5005734270581832,-0.4959987379037417,11.337659358978271,0.26349711418151855
10,90.22674795297476,89.9470220712515,-0.5010082463805492,-0.4960840390278743,11.42980432510376,0.32924365997314453
11,90.25298690795898,90.07492124117337,-0.5010681003332138,-0.49624004043065584,11.436366319656372,0.2639017105102539
12,90.26694503197304,90.08396442119891,-0.501337394118309,-0.49631779010479266,11.474711418151855,0.2642025947570801
13,90.27645712632399,90.09090540959285,-0.5007294084017093,-0.4960361444033109,11.505681991577148,0.4112539291381836
14,90.28247319735013,90.15110661433293,-0.501164109661029,-0.496348289343027,11.398868083953857,0.2657952308654785
15,90.28572434645433,90.14167081392728,-0.5010468346568254,-0.49630940418977004,11.521553993225098,0.2647371292114258
16,90.28977936964769,90.2086404653696,-0.5008873045444489,-0.49627658266287583,11.477293968200684,0.37065696716308594
17,90.30926631047176,90.19156411977914,-0.5002023233817174,-0.4965247053366441,11.314415693283081,0.27031683921813965
18,90.28913057767429,90.2083728496845,-0.5013153381072558,-0.49605080714592564,11.445687770843506,0.4171268939971924
19,90.2956341963548,90.19617344782903,-0.5010351498539631,-0.4964289940320529,11.473645687103271,0.26463794708251953
