epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5492179588629649,0.5141936471829047,-0.0850999138962764,-0.07916158609665357,12.379278182983398,0.7613117694854736
1,1.1877365845900316,2.6959301691788893,-0.39014139341620296,-0.5003944199818832,12.2814040184021,0.2864253520965576
2,5.224231642026168,7.55046639075646,-0.50027319502372,-0.5005910213177021,12.831952571868896,0.24073171615600586
3,13.61960715513963,20.123381101168118,-0.4998527822586206,-0.5006716572321378,13.286438465118408,0.39344120025634766
4,33.477096190819374,47.71260540301983,-0.5003393911398374,-0.5003006756305695,13.757484674453735,0.5752129554748535
5,66.4541141803448,76.62250225360577,-0.5006764531135559,-0.5006964481793917,14.1041259765625,0.6046311855316162
6,87.23871407142052,88.05484771728516,-0.5000309525774076,-0.5004854706617502,14.103631973266602,0.6052227020263672
7,89.75742120009203,88.95651655930739,-0.5002845216255921,-0.5005549146578863,14.094101428985596,0.6246490478515625
8,90.12840769841121,89.52758436936598,-0.5000268983153197,-0.5005934605231652,14.11863374710083,0.6087448596954346
9,90.23700655423679,89.59658930851863,-0.49963011420690095,-0.500714109494136,14.075568437576294,0.6058597564697266
10,90.26945833059457,89.78227879450871,-0.49943781242920804,-0.5007081902944125,14.160103559494019,0.6074321269989014
11,90.27805166978102,89.8180442223182,-0.500149606512143,-0.5005341561941,14.1705641746521,0.6078643798828125
12,90.29151402986966,89.87977071908804,-0.5003595747626745,-0.5007260556404407,14.251834630966187,0.7390134334564209
13,90.2946347456712,89.8833260169396,-0.5001758073384945,-0.5005401120736048,14.088218212127686,0.605971097946167
14,90.30719082172101,89.93059774545523,-0.49996085980763805,-0.5009584862452287,14.166771411895752,0.60693359375
15,90.30361674382137,89.9355955857497,-0.5001757987416707,-0.500716161269408,14.155863046646118,0.6072828769683838
16,90.30536783658542,89.93609267014723,-0.500363473708813,-0.5004319846630096,14.057744026184082,0.6049563884735107
17,90.31369737478403,89.96092224121094,-0.4999808921263768,-0.500542191358713,14.006575345993042,0.6085035800933838
18,90.3127005650447,90.00031104454628,-0.5003071221021506,-0.500705246741955,14.116913318634033,0.7467596530914307
19,90.31876960167519,90.01506629356972,-0.49987373558374554,-0.5004600286483765,14.189174890518188,0.6064920425415039
