epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4416015629584973,0.4272851095749782,-0.08097642459548436,-0.07664558406059559,10.944899320602417,0.6170506477355957
1,1.2743954022343342,3.038020830888015,-0.40821034432603764,-0.4974417227965135,10.592086791992188,0.1322181224822998
2,5.828851681489211,8.561191228719858,-0.4996827267683469,-0.4972196977872115,10.675944805145264,0.13566994667053223
3,16.32514761044429,23.777515558096077,-0.4988380934183414,-0.4973691082917727,10.81223726272583,0.13458704948425293
4,40.126533471621,55.71833683894231,-0.49914918209497744,-0.4973438107050382,10.932153701782227,0.21544456481933594
5,75.2548435651339,83.98554933988132,-0.4986736293022449,-0.49736681351294887,10.850056886672974,0.23154067993164062
6,88.9581172649677,88.89431880070613,-0.49955899440325224,-0.49745319669063276,10.876259565353394,0.26128268241882324
7,90.0112391251784,89.74729449932391,-0.49886104521843105,-0.49711583669369036,11.006287574768066,0.38199472427368164
8,90.20454450754019,89.99426856407753,-0.49863550582757366,-0.49745665605251604,10.89215612411499,0.26834869384765625
9,90.2329170520489,89.99857095571664,-0.4995006127999379,-0.4971705468801352,10.828394412994385,0.2669243812561035
10,90.2757029900184,90.11653371957632,-0.4992158951667639,-0.4970320784128629,10.932384967803955,0.3104288578033447
11,90.28092824495755,90.19260347806491,-0.4994386761234357,-0.49701940554838914,10.875170230865479,0.2728867530822754
12,90.30691689711351,90.17810704157903,-0.49903971357987476,-0.49730217915314895,10.89030647277832,0.2703731060028076
13,90.29791479844313,90.24119391808144,-0.4997662225594887,-0.49714136123657227,10.996129035949707,0.37444162368774414
14,90.31876842792218,90.22086568979117,-0.4989292421019994,-0.49697376443789554,10.990736722946167,0.27523255348205566
15,90.32346696120042,90.24590947077824,-0.4989565800015743,-0.49690558130924517,10.920347690582275,0.25356078147888184
16,90.32313405550443,90.28361159104567,-0.4994323505805089,-0.49730440286489636,10.967663764953613,0.2520711421966553
17,90.32556167015663,90.30215101975661,-0.4991746928829413,-0.4973051960651691,10.866859912872314,0.2683126926422119
18,90.33237677354079,90.29611382117638,-0.4990883097052574,-0.49717133320294893,10.79393196105957,0.2538578510284424
19,90.33076491722694,90.30904681865985,-0.4992007532945046,-0.49736425280570984,10.77490520477295,0.3019089698791504
