epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5057598220614287,0.4696293083521036,-0.0732080998042455,-0.06618435852802716,14.135517358779907,0.7490262985229492
1,1.1729620431478207,2.6440825095543494,-0.39355203537986827,-0.4973008930683136,14.325541257858276,0.33245086669921875
2,5.272733945112962,7.381392075465276,-0.5007288736792711,-0.4972406029701233,14.340104103088379,0.270111083984375
3,13.764904902531551,19.498991012573242,-0.5005650801154283,-0.4973326325416565,15.146395683288574,0.4204678535461426
4,34.004373660454384,43.55265602698693,-0.5008182829389205,-0.49725948388759905,15.923360586166382,0.5429244041442871
5,67.99183838184064,77.42231926551231,-0.5007337383352793,-0.4969388429935162,16.26007056236267,0.6533079147338867
6,88.28309528644269,87.8247803908128,-0.5008234737011102,-0.49743417363900405,15.647390365600586,0.6417245864868164
7,89.980985054603,89.37962399996243,-0.5001445991488603,-0.4969828701936282,16.180036544799805,0.6738419532775879
8,90.184295801016,89.57962505634015,-0.500395115178365,-0.4972265179340656,16.272569179534912,0.6907355785369873
9,90.23004385141226,89.68660149207481,-0.5009342340322641,-0.49716070982126087,16.321739435195923,0.6474316120147705
10,90.26144394507774,89.81834822434645,-0.5005205038648385,-0.4972074215228741,15.657915115356445,0.8082363605499268
11,90.26209038954515,89.90443479097806,-0.5011741805535096,-0.4971234660882216,16.515094995498657,0.6949100494384766
12,90.28095626831055,89.89264855018028,-0.5007892778286567,-0.49716150072904736,16.307918548583984,0.6941347122192383
13,90.28850188622108,89.92504648061899,-0.5005419558057418,-0.49740468309475827,16.067908763885498,0.7417221069335938
14,90.28613530672513,89.99517411452074,-0.501094367641669,-0.49707616521761966,15.964706897735596,0.6745755672454834
15,90.29003979609563,90.01876537616437,-0.5011654152319982,-0.49725986214784473,16.248002290725708,0.6498441696166992
16,90.307008596567,90.06698080209586,-0.5004799881806741,-0.49700466715372527,16.295148849487305,0.6595256328582764
17,90.29448494544395,90.02069091796875,-0.5011197443191822,-0.497176679281088,15.626563549041748,0.6362020969390869
18,90.3060640188364,90.13594700739934,-0.5005874100785989,-0.4971442153820625,16.23792839050293,0.6675689220428467
19,90.29736915001503,90.08819404015175,-0.501280753658368,-0.49709253586255586,16.29829716682434,0.6826643943786621
