epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4702691516050926,0.45186490966723514,-0.07404517382383347,-0.06772378946726139,10.968014478683472,0.6160411834716797
1,1.25778935276545,2.92850294479957,-0.40282383733070815,-0.4964247460548694,10.624882698059082,0.1351940631866455
2,5.788670659065247,8.752751643841084,-0.500185486788933,-0.49608811048360973,10.704783916473389,0.1337730884552002
3,16.21397823553819,22.555898372943584,-0.5003785032492417,-0.4960132699746352,10.999270677566528,0.14866399765014648
4,40.152630659250114,49.72715759277344,-0.5006539110953991,-0.4960021124436305,10.864575862884521,0.3761909008026123
5,74.05456440265363,80.44170966515175,-0.49989430606365204,-0.49616610545378464,10.900487184524536,0.231126070022583
6,88.69104458735539,89.14910243107722,-0.500666065284839,-0.49664219984641444,10.899743556976318,0.2632331848144531
7,89.93396524282602,89.60193281907301,-0.500545920087741,-0.4965549340614906,10.995280504226685,0.25241971015930176
8,90.13847923278809,89.78938586895282,-0.5000974123294537,-0.49593528188191927,10.907422065734863,0.25026535987854004
9,90.2223227574275,89.99564009446364,-0.5001809849188878,-0.49658508942677426,10.855921506881714,0.24888372421264648
10,90.2453550192026,90.10776167649489,-0.5003722212635554,-0.4961459292815282,10.95957088470459,0.2915651798248291
11,90.25808305006761,90.1027826162485,-0.5007560895039485,-0.49632399815779465,10.911086559295654,0.25220727920532227
12,90.26259392958421,90.16000718336839,-0.5010106213963949,-0.4963221916785607,10.8987455368042,0.2527496814727783
13,90.27815774770883,90.13342989408054,-0.5010183115418141,-0.49604113743855405,10.998824119567871,0.374190092086792
14,90.27218422522911,90.17433988131009,-0.5008837391550724,-0.4962709889962123,11.000062942504883,0.25172972679138184
15,90.29012503990761,90.20117539625902,-0.500494774717551,-0.49615456049258894,10.975227117538452,0.2532219886779785
16,90.31345719557542,90.21307490422176,-0.49961270506565386,-0.4963183173766503,11.036422491073608,0.37874674797058105
17,90.31067143953763,90.19556133563702,-0.5001211911439896,-0.4962094770028041,10.901430130004883,0.2610650062561035
18,90.30480458186223,90.24752983680138,-0.5005848098259705,-0.4963049086240622,10.84499454498291,0.24911904335021973
19,90.29838767418495,90.29146165114183,-0.500705500634817,-0.49643204991634077,10.851482629776001,0.36702609062194824
