epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.49528059707238126,0.4708673037015475,-0.08138476670361482,-0.07439413552100842,12.345215559005737,0.7603528499603271
1,1.2381565163914974,3.007997751235962,-0.39723404281987595,-0.4995172619819641,12.21134638786316,0.27910614013671875
2,5.467516839504242,8.123758902916542,-0.4998421777899449,-0.4995961578992697,12.747098207473755,0.24012231826782227
3,14.515141798899723,22.432221926175632,-0.49928780358571273,-0.4995730748543373,13.187276601791382,0.3870353698730469
4,35.765988423274116,48.3458618750939,-0.49962393882182926,-0.4994937708744636,13.717301368713379,0.5269911289215088
5,69.51226447178767,78.02800457294171,-0.49980588028064143,-0.4995836317539215,13.96714448928833,0.6326565742492676
6,88.38254752525917,88.83770517202524,-0.49979219471032804,-0.4994132725092081,13.979190349578857,0.6029574871063232
7,89.98513661898099,89.50326420710637,-0.499811111161342,-0.4995923271545997,13.96996784210205,0.6031444072723389
8,90.20496661846454,89.75871746356671,-0.49987987600840056,-0.4997401856459104,14.029109954833984,0.6056272983551025
9,90.26399098909818,89.88628094012921,-0.4993311046407773,-0.49958059191703796,14.010282516479492,0.6216652393341064
10,90.2831607231727,89.87065007136418,-0.4997843217391234,-0.4994772168306204,14.059064626693726,0.6985397338867188
11,90.29104232788086,90.01049041748047,-0.499978822011214,-0.4994516395605527,14.061146974563599,0.6064164638519287
12,90.2955832848182,89.97278066781851,-0.5003583872547517,-0.4993946162553934,14.12375783920288,0.6859986782073975
13,90.32106810349684,89.98076512263371,-0.49940056009934497,-0.49950040074495167,13.970524072647095,0.6031787395477295
14,90.31729434086726,89.96272101769081,-0.4997209247488242,-0.4994409176019522,14.066606760025024,0.6936264038085938
15,90.32060711200421,90.05704556978665,-0.4996693993990238,-0.4995796290727762,14.033270835876465,0.6057701110839844
16,90.32160245455228,90.03851670485277,-0.4998167919424864,-0.49954453339943516,13.940620183944702,0.6062829494476318
17,90.31752513005183,90.08123661921574,-0.5001296968414233,-0.49971209122584415,13.878774642944336,0.604219913482666
18,90.33865429804875,90.14289269080528,-0.49927621564039815,-0.4994559150475722,13.9976806640625,0.6243729591369629
19,90.32734416081355,90.06061025766226,-0.49992580253344315,-0.49949119641230655,14.056392908096313,0.6048343181610107
