epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4778293657761354,0.4463679354924422,-0.08555613701733258,-0.08105381750143491,10.976318836212158,0.6056058406829834
1,1.3325273033518057,3.7206990902240458,-0.4139711425568049,-0.49422842722672683,10.443882465362549,0.11514639854431152
2,6.3769159225317145,10.4917023732112,-0.5006643992203933,-0.4940092701178331,10.418681144714355,0.11658143997192383
3,19.457060758884136,26.768785623403694,-0.5008162838908342,-0.49443756617032564,10.72073221206665,0.13300824165344238
4,44.30984684137198,56.17649811964769,-0.4995890643734198,-0.49424349573942333,10.630869150161743,0.11485147476196289
5,74.01931447249193,78.86654252272386,-0.5004636977727597,-0.49402539546673113,10.479755640029907,0.1159219741821289
6,86.78259702829214,88.16031646728516,-0.5005357993336824,-0.4941690403681535,10.506105184555054,0.25232410430908203
7,89.39022812476524,89.6311029287485,-0.5008033204537171,-0.49461458508784956,10.830737113952637,0.12009024620056152
8,89.95991618816669,90.041138282189,-0.5003875356454116,-0.49391135802635777,10.780632495880127,0.1201322078704834
9,90.17702909616324,90.23397709773137,-0.49889956758572507,-0.49419355163207423,10.796258449554443,0.25689005851745605
10,90.20247562115009,90.24297919640175,-0.499594217309585,-0.4940201685978816,10.647703409194946,0.12454366683959961
11,90.22807913560133,90.31230222261868,-0.5005573389621881,-0.49440030180490935,10.618251085281372,0.11606311798095703
12,90.25232183016263,90.32912503756009,-0.5008266636958489,-0.493875122987307,10.909309148788452,0.2743079662322998
13,90.26556645906888,90.34083557128906,-0.5006583430446111,-0.49398887615937453,10.84254789352417,0.12034177780151367
14,90.27987201397235,90.35459665151743,-0.5010660984195195,-0.4942886531352997,10.56868028640747,0.12714624404907227
15,90.29400561406062,90.36507650522086,-0.500377068725916,-0.49434210245425886,10.630892992019653,0.25371670722961426
16,90.28739665104793,90.36532475398137,-0.5004975898907735,-0.4944652708677145,10.52640700340271,0.12312483787536621
17,90.29414558410645,90.38357778695914,-0.5007535901207191,-0.49396872978944045,10.815379858016968,0.1273195743560791
18,90.31296143165001,90.3905751154973,-0.500102807696049,-0.49426891253544736,10.87694525718689,0.26734185218811035
19,90.30942726135254,90.39120600773738,-0.49999387848835725,-0.4946242364553305,10.563125133514404,0.11989498138427734
