epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.6292563012013068,0.595799093063061,-0.050966131285979197,-0.045751987741543695,10.876090049743652,0.6200070381164551
1,1.1487020798600638,2.836962644870465,-0.38266254108972275,-0.49897597386286807,10.557465553283691,0.13529729843139648
2,5.378568406288441,7.68528780570397,-0.49948185223799485,-0.4991858578645266,10.627324342727661,0.1337127685546875
3,14.46967552258418,20.303024145273064,-0.49961723673802155,-0.4991110861301422,10.772932767868042,0.23541522026062012
4,36.33120914605948,49.24153694739709,-0.4989337416795584,-0.49907644207660967,10.91256332397461,0.23002243041992188
5,69.84290445767917,78.60771003136269,-0.49985526559444576,-0.49906363166295564,10.811577320098877,0.22207236289978027
6,88.13141426673302,89.06719794640175,-0.5001223052923496,-0.4990470546942491,10.833496332168579,0.25458455085754395
7,89.88363882211539,89.49179370586688,-0.5000480258694062,-0.49961488522016084,10.949291706085205,0.3434140682220459
8,90.14169942415677,89.80016033466046,-0.4997208221600606,-0.4989953155700977,10.836736679077148,0.2592437267303467
9,90.20495473421536,89.92424656794621,-0.5002896436131917,-0.49909308781990636,10.782673358917236,0.2507755756378174
10,90.24470079862155,90.01329920842097,-0.5000252047410378,-0.4989529779324165,10.932435989379883,0.3856964111328125
11,90.26512380746695,90.09462327223558,-0.499804736329959,-0.49901082194768465,10.833518743515015,0.25402212142944336
12,90.30069732666016,90.13366933969351,-0.49915719433472705,-0.4988689743555509,10.834748268127441,0.25454139709472656
13,90.30354910630446,90.12843557504507,-0.4994474070576521,-0.49865221977233887,10.907413005828857,0.31292223930358887
14,90.31797731839694,90.17055041973407,-0.49912221271258134,-0.49920835403295666,10.850205898284912,0.26524925231933594
15,90.31275367736816,90.16824692946214,-0.499749365907449,-0.49937819288327145,10.864690065383911,0.25455713272094727
16,90.31222622211163,90.20767974853516,-0.49981945237288106,-0.4990517863860497,10.899469137191772,0.2679469585418701
17,90.31095446073093,90.20172764704778,-0.5001086873503832,-0.49931851029396057,10.810256481170654,0.2681567668914795
18,90.32876190772423,90.20453350360577,-0.49926859656205547,-0.49895979120181155,10.759802341461182,0.25362610816955566
19,90.31446031423715,90.17322833721454,-0.5000824601604388,-0.49913671841988194,10.729884624481201,0.376481294631958
