epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5282625693541306,0.5280034954731281,-0.07421399695942035,-0.07411045122605103,95.43437337875366,6.965497970581055
1,1.0427814670480215,2.140004414778489,-0.389751480319179,-0.4999653972112216,87.85683417320251,6.8511433601379395
2,2.3539130229216356,2.3925246825585,-0.5006115809082985,-0.5001838963765365,80.62264966964722,7.006112337112427
3,2.4429974372570333,2.4223899291111874,-0.500471347799668,-0.5003014252736018,80.67227029800415,6.87360954284668
4,2.474826326737037,2.4561155025775614,-0.500453675022492,-0.5003325457756336,79.75882387161255,6.815923690795898
5,2.5054267828281107,2.474127567731417,-0.5003974340282954,-0.500347192470844,80.38197898864746,6.845125436782837
6,2.5203106036553016,2.489251650296725,-0.5003948721748132,-0.5002326094187223,80.63116216659546,6.900235652923584
7,2.533082132156079,2.5038196306962233,-0.5003208942138232,-0.5003904700279236,80.42155766487122,7.127132415771484
8,2.5487518402246327,2.5159647464752197,-0.5005863967996377,-0.5004121913359716,80.46777057647705,6.900480031967163
9,2.5607248544692993,2.5237003473135142,-0.50044129215754,-0.5002966018823477,80.07488012313843,6.910517454147339
10,2.5734026294488173,2.5412926307091346,-0.5004654400623761,-0.5002679733129648,80.14760732650757,6.842393636703491
11,2.58870339852113,2.5428603062262902,-0.5003930037984481,-0.5002065576039828,79.84794545173645,6.839081287384033
12,2.593615302672753,2.5574953739459696,-0.5004354692422427,-0.5003001758685479,80.46352696418762,6.803328037261963
13,2.6019936295656056,2.561489857160128,-0.5005474216662921,-0.5003167528372544,80.49598121643066,6.83450984954834
14,2.6085481964624844,2.575752019882202,-0.5003828761669306,-0.5002928857619946,79.69729924201965,6.858335971832275
15,2.618116346689371,2.588823135082538,-0.5006185684066552,-0.5002806461774386,79.79749035835266,6.83561372756958
16,2.6265302896499634,2.585794448852539,-0.5004879534244537,-0.5003738632568946,79.82221817970276,6.852003335952759
17,2.633686024409074,2.5969351621774526,-0.5003632427408145,-0.5003233299805567,81.03236174583435,7.490698337554932
18,2.6360246584965634,2.5948750422551083,-0.5004157796502113,-0.5003080666065216,79.75183272361755,6.964924335479736
19,2.644657565997197,2.605980689709003,-0.5003167562759839,-0.500328928232193,79.17723083496094,6.798590421676636
