epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.45851267358431447,0.4628194891489469,-0.0925806832428162,-0.09211875211734039,22.24836778640747,1.6432220935821533
1,1.0475622564554214,2.0622594264837413,-0.4011710456644113,-0.5007656422945169,21.359063863754272,1.6240622997283936
2,2.2429352494386525,2.262170149729802,-0.500090649494758,-0.5011132130256066,19.48617959022522,1.6095256805419922
3,2.3176649396236124,2.296390313368577,-0.5001875958763636,-0.5011464586624732,19.43530297279358,1.612809419631958
4,2.3423644992021413,2.3119421922243557,-0.5005072160409048,-0.5010949625418737,19.5576593875885,1.612884521484375
5,2.3610362639793983,2.3396311539870043,-0.5001214742660522,-0.5011736567203815,19.58597469329834,1.634389877319336
6,2.3781605683840237,2.3593476919027476,-0.5003704296854826,-0.501054754624,19.435710430145264,1.670544147491455
7,2.395766482903407,2.360430735808152,-0.5002706962136122,-0.5011253975904905,19.617547273635864,1.6151559352874756
8,2.4037007047579837,2.3698446934039774,-0.500575014604972,-0.5011853117209214,19.407429456710815,1.616945743560791
9,2.4139499159959645,2.3751673148228574,-0.5005129249050067,-0.4999786431972797,19.427034378051758,1.60591459274292
10,2.4284346103668213,2.404161783365103,-0.5000151711014601,-0.5012638935675988,19.432735204696655,1.6134822368621826
11,2.4385962669665995,2.3975944335644064,-0.5001304040734584,-0.5010508551047399,19.542429208755493,1.6108927726745605
12,2.4436930876511793,2.4055320666386533,-0.5000042256254417,-0.5011802751284379,19.420158624649048,1.602837324142456
13,2.451559671988854,2.4099773260263295,-0.49998176728303617,-0.5011310806641212,19.554213047027588,1.6427059173583984
14,2.4585807965351987,2.423688521751991,-0.5001141898907148,-0.5012230208286872,19.39518451690674,1.6225123405456543
15,2.4602002776586094,2.4287942189436693,-0.5006275326013565,-0.5012383117125585,19.377294778823853,1.6217162609100342
16,2.469481729544126,2.431489871098445,-0.5000120911460656,-0.5011870035758386,19.310791015625,1.6059174537658691
17,2.472914810364063,2.441158551436204,-0.5001389653636859,-0.5011377793091994,19.564514636993408,1.656428337097168
18,2.4845616404826822,2.4446100821861854,-0.5003909927148086,-0.5013271363881918,19.37506890296936,1.6178033351898193
19,2.488119450899271,2.447743452512301,-0.49996704722826296,-0.5011812792374537,19.20053219795227,1.6045069694519043
