epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4911098869947287,0.4864952495464912,-0.08404980069742753,-0.08135213359044148,1.431748867034912,0.1209096908569336
1,0.8819017312847651,1.753354787826538,-0.4123488717640822,-0.49549578244869524,1.2799007892608643,0.09010481834411621
2,1.966418403845567,2.0278690044696512,-0.5027407293136303,-0.49641136022714466,1.2032811641693115,0.09002900123596191
3,2.0416843478496256,2.0467643921191874,-0.5032153547956393,-0.49635401368141174,1.1804654598236084,0.08995747566223145
4,2.0579140117535224,2.0575829927737894,-0.5034230208167663,-0.4964485397705665,1.1495304107666016,0.08982586860656738
5,2.0690304040908813,2.069572632129376,-0.5030832399542515,-0.49633227174098676,1.126044511795044,0.08998250961303711
6,2.0754359593758216,2.074550830400907,-0.5040644871500822,-0.4963989785084358,1.134056806564331,0.09044146537780762
7,2.0846257347327013,2.0766965517630944,-0.5034471366267937,-0.49676256684156567,1.118889331817627,0.09010434150695801
8,2.0915919634012075,2.083365568747887,-0.5032322991352814,-0.4966957614972041,1.1125221252441406,0.09014534950256348
9,2.097382699067776,2.102438284800603,-0.5039303102172338,-0.4965508052935967,1.1138763427734375,0.09008216857910156
10,2.1036915435240817,2.100240175540631,-0.5032435965079528,-0.497010547381181,1.0993382930755615,0.09002184867858887
11,2.108678061228532,2.101892728071946,-0.5034193872259214,-0.49651148227544933,1.1040706634521484,0.09005999565124512
12,2.1111340660315294,2.10719855932089,-0.5037232081477458,-0.49668176816059995,1.0885255336761475,0.09010148048400879
13,2.1159141545112314,2.1155959276052623,-0.5034177142840165,-0.49656364780205947,1.082158088684082,0.0901021957397461
14,2.121555291689359,2.1294909440554104,-0.5037134415828265,-0.49655068608430714,1.0877389907836914,0.09007120132446289
15,2.1292828825803904,2.129131372158344,-0.5030267628339621,-0.4964051842689514,1.0929207801818848,0.08998727798461914
16,2.1272760813052836,2.128390128795917,-0.5031768324283453,-0.4967343257023738,1.0877759456634521,0.09008002281188965
17,2.1321220581348124,2.1244584780472975,-0.5040216394341909,-0.49622879120019764,1.0890324115753174,0.09007906913757324
18,2.141648306296422,2.1288938522338867,-0.5022063455902613,-0.49661069420667797,1.1005463600158691,0.09099316596984863
19,2.143197339314681,2.1474896577688365,-0.5035414523803271,-0.49665539539777315,1.0860183238983154,0.0939333438873291
