epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.4867258622096135,0.4838736355304718,-0.09002126581393756,-0.08887605082530242,6.271697044372559,0.4547109603881836
1,1.007069540138428,2.008019749934857,-0.4016156500348678,-0.4972557769371913,6.064876317977905,0.4638643264770508
2,2.1875434059363146,2.229503173094529,-0.5018106148793147,-0.4973947268265944,5.541608572006226,0.45629239082336426
3,2.266647118788499,2.259402770262498,-0.5015782650846702,-0.49741389888983506,5.430617094039917,0.45888614654541016
4,2.282629755827097,2.283187517753014,-0.5018136461193745,-0.4974628136708186,5.981735706329346,0.4541795253753662
5,2.3050333628287683,2.2955304292532115,-0.50087847503332,-0.49760812520980835,5.347375392913818,0.4552624225616455
6,2.3195222341097317,2.2992449540358324,-0.5014645405686818,-0.4973643926473764,5.338600397109985,0.45736026763916016
7,2.3308354891263523,2.3053147426018348,-0.5013325357666383,-0.4974998877598689,5.3599853515625,0.45557284355163574
8,2.3404839909993687,2.325765242943397,-0.5014560726972727,-0.49730761693074155,5.337172508239746,0.467144250869751
9,2.3488929821894717,2.336413548542903,-0.5019032565447,-0.49745285969514114,5.231203079223633,0.4511141777038574
10,2.3615812980211697,2.343258655988253,-0.5019115157998525,-0.4976275861263275,5.158742666244507,0.45172929763793945
11,2.371766801063831,2.34419925396259,-0.5018273580532807,-0.4974870658837832,5.144214630126953,0.45128846168518066
12,2.374758541584015,2.358279063151433,-0.5016297451578654,-0.49744948744773865,6.01291561126709,0.4552936553955078
13,2.379263570675483,2.363448986640343,-0.5015611940851579,-0.4974370850966527,5.104443550109863,0.4493541717529297
14,2.383263418307671,2.3690713735727162,-0.5017346504789132,-0.4974226516026717,5.088324069976807,0.4523799419403076
15,2.391362332380735,2.3670509411738467,-0.5014099851250648,-0.4972759531094478,5.062221527099609,0.4494466781616211
16,2.3956789466050954,2.3762331192310038,-0.5015723831378497,-0.4975080513037168,5.134694337844849,0.45665669441223145
17,2.3987720287763157,2.3719127911787767,-0.5015444956146754,-0.4974235548422887,5.097289323806763,0.4496006965637207
18,2.404423090127798,2.3810097254239597,-0.501674893956918,-0.4974406338655032,5.097994565963745,0.4533059597015381
19,2.4104229165957523,2.3941438381488505,-0.5012006633556806,-0.4974803557762733,5.03575873374939,0.4480710029602051
