epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5047198075514573,0.50423863530159,-0.08484675864187571,-0.08552395896269725,22.535339832305908,1.6632349491119385
1,1.0273854749707074,2.0512748681581936,-0.39472163339646965,-0.5007796493860391,21.30351209640503,1.6195898056030273
2,2.2603800067534814,2.285002194918119,-0.49996976210520816,-0.5008093004043286,20.106411933898926,1.649933099746704
3,2.337719587179331,2.3104922954852762,-0.5001299616235954,-0.5008907524439005,19.525221824645996,1.5973148345947266
4,2.37151556290113,2.331275848241953,-0.500009780892959,-0.5009216345273532,19.644931316375732,1.6171584129333496
5,2.389401234113253,2.3527064690223107,-0.5002095641998144,-0.5009420766280248,19.599766731262207,1.6852986812591553
6,2.398153020785405,2.3679161988771877,-0.5001242831349373,-0.5010425838140341,19.30209708213806,1.6035330295562744
7,2.41570134804799,2.379228243461022,-0.5000477994863803,-0.5010141088412359,19.453680276870728,1.6166729927062988
8,2.4289735968296347,2.3897822086627665,-0.4999737355571527,-0.5009601758076594,19.512627363204956,1.6403090953826904
9,2.4394918863589945,2.403329904262836,-0.5002693952276156,-0.5009382825631362,19.561477422714233,1.671288251876831
10,2.4481955216481137,2.4145166323735165,-0.5000467122747347,-0.5009376956866338,19.27879786491394,1.6072640419006348
11,2.458831493671124,2.4205511533297024,-0.500045049075897,-0.500948429107666,19.475082635879517,1.609311819076538
12,2.470689915693723,2.4303027666532078,-0.5001526446296618,-0.500939781849201,19.375134229660034,1.586115837097168
13,2.4784563733981204,2.436268219581017,-0.5000072161738689,-0.500843502007998,19.340893268585205,1.6541671752929688
14,2.4836422067422133,2.4382538061875563,-0.499979983155544,-0.5010281732449164,19.58816170692444,1.6843667030334473
15,2.48935374388328,2.447474186237042,-0.500219675210806,-0.501016039114732,19.25523066520691,1.5916318893432617
16,2.4977159133324256,2.4460091590881348,-0.4999026077298018,-0.5008947390776414,19.31009554862976,1.657684326171875
17,2.498776151583745,2.4521890603579006,-0.5004112382347767,-0.500992075755046,19.613384246826172,1.640113115310669
18,2.5001943432367764,2.4559257947481594,-0.500313245333158,-0.5010779454157903,19.61908459663391,1.6562979221343994
19,2.5105394491782556,2.4648723418896017,-0.5004440632004005,-0.501022423689182,19.61013960838318,1.6968393325805664
