epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.48944322019815445,0.494558925812061,-0.08916427295368451,-0.08998325868294789,2.2286834716796875,0.17083406448364258
1,0.9480478213383601,1.8864379662733812,-0.4031787630743705,-0.5037720363873702,1.9996728897094727,0.14619803428649902
2,2.0780774309084964,2.132592347952036,-0.5009739782947761,-0.5042265011714056,1.8726472854614258,0.1464688777923584
3,2.166064739227295,2.1696352591881385,-0.5005920838851196,-0.5041887164115906,1.8270361423492432,0.14641475677490234
4,2.194293063420516,2.1918067015134373,-0.500522408920985,-0.5042636142327235,1.8676724433898926,0.1483924388885498
5,2.2149463891983032,2.2120161606715274,-0.5005585711735946,-0.5043102319423969,1.824768304824829,0.14838600158691406
6,2.2308410039314857,2.2202873413379374,-0.5009930695478733,-0.504350306896063,1.8065013885498047,0.14673781394958496
7,2.2457843743837795,2.236431745382456,-0.4998069118994933,-0.504507099206631,1.7824733257293701,0.14643383026123047
8,2.251730497066791,2.244946461457473,-0.5006737072880452,-0.5043479112478403,1.7734103202819824,0.14675593376159668
9,2.2674526205429664,2.266545845912053,-0.5010719425403155,-0.5042361250290504,1.7743093967437744,0.14732670783996582
10,2.28084875528629,2.2632647110865665,-0.500610657609426,-0.5045402623139895,1.7506136894226074,0.14702558517456055
11,2.2860412826904883,2.2683567450596738,-0.5013154682058555,-0.5047505085284894,1.7914135456085205,0.1506798267364502
12,2.296050392664396,2.28697184415964,-0.500901521398471,-0.5041936681820796,2.4006996154785156,0.1488330364227295
13,2.3022986421218286,2.2908261922689586,-0.5010177716612816,-0.5042312924678509,1.7325019836425781,0.14625310897827148
14,2.3049075511785655,2.290947620685284,-0.5010402575135231,-0.5043224256772262,1.741008996963501,0.14714622497558594
15,2.310676648066594,2.294830927482018,-0.5006738712008183,-0.5043563544750214,1.7452094554901123,0.1462244987487793
16,2.312653463620406,2.3095101026388316,-0.5009375289082527,-0.5047336748013129,1.7236926555633545,0.146744966506958
17,2.3176644902962904,2.310867272890531,-0.5007857800676272,-0.5041136053892282,1.7284224033355713,0.14716815948486328
18,2.3275660138863783,2.311174539419321,-0.5008206304449302,-0.5042790610056657,1.7252535820007324,0.14716506004333496
19,2.333166241645813,2.3133526031787577,-0.5002265360492927,-0.504188230404487,1.739114761352539,0.14629673957824707
