epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.543346100128614,0.5409512611535879,-0.07334193372382568,-0.0733957915351941,22.095160484313965,1.5848019123077393
1,1.0184575783518643,2.072999587425819,-0.3866077605634928,-0.4981880027514238,21.361351251602173,1.58544921875
2,2.302588999271393,2.3423664019658017,-0.49920355757841695,-0.498882926427401,19.790332555770874,1.5761373043060303
3,2.3878634847127476,2.366127986174363,-0.4990183888719632,-0.49868676983393156,19.377177476882935,1.7592124938964844
4,2.4084253448706407,2.3812699501331034,-0.49896033624043834,-0.4988119097856375,19.201939582824707,1.5863022804260254
5,2.4268752428201528,2.3973642679361196,-0.49919609610850996,-0.4987557943050678,19.422531604766846,1.5723576545715332
6,2.4444668613947353,2.416623757435725,-0.49907528780973875,-0.49868376896931577,18.811760902404785,1.5541949272155762
7,2.4557837064449606,2.43217081290025,-0.4991489087159817,-0.4987990374748523,18.929065465927124,1.5880427360534668
8,2.4693936659739566,2.4375875362983117,-0.49904049875644535,-0.49881975925885713,19.070974111557007,1.6342389583587646
9,2.4815365855510416,2.4513692672436056,-0.4988055154681206,-0.49876513847937953,20.236045837402344,1.8501551151275635
10,2.491823618228619,2.4526465122516337,-0.49877440012418306,-0.4988144223506634,18.976616144180298,1.5856540203094482
11,2.5009719958672156,2.4639840126037598,-0.4991236495283934,-0.49877389577718884,19.082640409469604,1.6397507190704346
12,2.506616248534276,2.4714074318225565,-0.4991758872683232,-0.4988308617701897,18.741559505462646,1.5659563541412354
13,2.5186545986395616,2.4865891199845533,-0.49887162848160815,-0.49876398077377904,18.974698305130005,1.6043412685394287
14,2.528018295764923,2.4956968197455773,-0.4990521405751889,-0.4989083684407748,19.038707733154297,1.5767340660095215
15,2.5334601264733534,2.505994429955116,-0.4990530260480367,-0.49882861513357896,18.786871910095215,1.5704576969146729
16,2.5427236557006836,2.5095350558941183,-0.4991170603495378,-0.49888725922657895,18.925763607025146,1.6292414665222168
17,2.547214870269482,2.515544762978187,-0.49928852858451694,-0.49874162903198827,19.18066430091858,1.7186086177825928
18,2.553103263561542,2.5256335185124326,-0.4990834083694678,-0.498747128706712,19.76328992843628,1.600956678390503
19,2.560032817033621,2.523999342551598,-0.4989763263326425,-0.4987404231841748,18.834736585617065,1.5728893280029297
