epoch, train_ts_loss, test_ts_loss, train_df_loss, test_df_loss, forward_time, backward_time
0,0.5026775535482627,0.5083352854618659,-0.07191927888645576,-0.0722646965430333,2.4761369228363037,0.19060373306274414
1,0.9324060168403846,1.841772849743183,-0.39555706227054965,-0.5031697795941279,1.9956367015838623,0.14519286155700684
2,2.044086972108254,2.0731512950016904,-0.4993875863460394,-0.5041736547763531,1.8407223224639893,0.1443941593170166
3,2.125964572796455,2.104579888857328,-0.4996276732820731,-0.5044319331645966,1.8036079406738281,0.1454164981842041
4,2.152729708414811,2.123342807476337,-0.5002331080345007,-0.5045391710904928,1.776824951171875,0.14481759071350098
5,2.170334224517529,2.1473894119262695,-0.4997630910231517,-0.5042324387110196,1.7786352634429932,0.1445786952972412
6,2.184038996696472,2.156584299527682,-0.499319976912095,-0.5043971217595614,1.7485170364379883,0.14542746543884277
7,2.1946989710514364,2.165686313922589,-0.4999586252065805,-0.5041545285628393,1.742173433303833,0.1444849967956543
8,2.201905832840846,2.1771230147435117,-0.5002085446165159,-0.5045863344119146,1.7468113899230957,0.14455604553222656
9,2.213575995885409,2.191356108738826,-0.5006277612768687,-0.504278267805393,1.7157177925109863,0.1445913314819336
10,2.22042539028021,2.197780022254357,-0.49954347427074725,-0.5041008912600003,1.7190501689910889,0.14486312866210938
11,2.223320089853727,2.1959684445307803,-0.5003670247701498,-0.504478931427002,1.7340707778930664,0.15128564834594727
12,2.2303207516670227,2.2006278038024902,-0.49995828763796735,-0.504691467835353,1.725588083267212,0.1443617343902588
13,2.2364191091977634,2.1965785026550293,-0.4997933203211197,-0.5044967578007624,1.8759524822235107,0.14439010620117188
14,2.2427786817917457,2.2059577061579776,-0.5001075691901721,-0.5046576376144702,1.7582144737243652,0.14691853523254395
15,2.245763388963846,2.21566864160391,-0.4996655738124481,-0.5045357208985549,1.7262983322143555,0.14425230026245117
16,2.2525218220857472,2.2172777836139383,-0.4998773943919402,-0.5046872794628143,1.7362415790557861,0.14556169509887695
17,2.2524189215440016,2.2277660920069766,-0.5006256023278604,-0.5041919969595395,1.7677435874938965,0.14689874649047852
18,2.2660053143134484,2.2275674159710226,-0.49915895152550477,-0.5042981161521032,1.7365727424621582,0.14422607421875
19,2.271314698916215,2.240973766033466,-0.5003907955609835,-0.504641021673496,1.728417158126831,0.14874744415283203
